date_time,Hospitals,Offices,Restaurants,Schools,Shops,SFH,MFH,temperature,signal
 02/23  10:00:00,0.000226993,0.0004437,0.0001303,0.000389093,0.000136582,0,3.32537E-05,4.3,45.76
 02/23  11:00:00,0.000232931,0.000269654,9.50038E-05,0.000357474,9.2942E-05,0,2.00026E-06,5.8,43.65
 02/23  12:00:00,0.000218748,5.71504E-05,0.00021158,0.000385608,0.000131851,0,0,6.8,43.06
 02/23  13:00:00,0.000215665,1.54721E-05,0.000287003,0.000269782,0.000121925,0.000173567,6.51476E-05,7.8,39.58
 02/23  14:00:00,0.000209519,1.98809E-05,0.000107348,0.000249174,0.000101038,8.67837E-05,3.25738E-05,8.5,38.21
 02/23  15:00:00,0.000208155,3.25711E-05,1.67361E-07,0.000214815,8.72404E-05,0,0,9.1,37.31
 02/23  16:00:00,0.000200965,2.42217E-05,9.96743E-08,0.00027849,8.0167E-05,0,0,9.2,39.22
 02/23  17:00:00,0.000219553,2.22391E-05,1.36775E-07,0.000294308,0.000130496,0,0,8.7,42.79
 02/23  18:00:00,0.000188323,6.34573E-06,3.37749E-08,0.00019756,0.000140532,8.67837E-05,3.25738E-05,7.9,48.76
 02/23  19:00:00,0.000123623,0,2.35538E-05,0,8.37727E-05,0.000173567,6.51476E-05,6.8,51.35
 02/23  20:00:00,0.000116915,0,2.67297E-05,0,2.26448E-05,0.000173567,6.51476E-05,6.2,51.09
 02/23  21:00:00,0.000108935,0,0.000133905,0,0,0.000173567,6.51476E-05,5.6,47.03
 02/23  22:00:00,6.43536E-05,0,0.000313077,0.000111808,0.000187812,0.000216959,0.000143015,5,42.7
 02/23  23:00:00,7.33259E-05,3.20984E-05,0.000254852,0.00015735,0.000187812,0,0,4.4,44.78
 02/23  24:00:00,8.46985E-05,3.20984E-05,0.000284778,0.00019173,0.000187812,0,0,3.8,41.27
 02/24  01:00:00,9.74073E-05,3.20984E-05,0.000300975,0.000222109,0.000187812,0,0,3.6,38.1
 02/24  02:00:00,0.0001089,3.20984E-05,0.000308075,0.00024707,0.000187812,0,3.83017E-05,3.4,37.03
 02/24  03:00:00,0.00012083,3.20984E-05,0.000314951,0.000269902,0.000187812,0,0.000103514,3.3,36.7
 02/24  04:00:00,0.000130496,3.61658E-05,0.000320464,0.000288955,0.000187812,0,0.000140071,3.3,35.99
 02/24  05:00:00,0.000138667,5.60246E-05,0.000324444,0.000303099,0.000187812,0,0.000164862,3.2,35.48
 02/24  06:00:00,0.00014513,0,0,7.59199E-06,0,0,0.000180381,3.2,35.96
 02/24  07:00:00,0.000239261,0,0,7.94464E-05,5.37796E-05,0.000130176,0.000678231,3.2,36
 02/24  08:00:00,0.00026793,0,0,7.59754E-05,2.19791E-05,8.67837E-05,0.000468263,3.2,37.6
 02/24  09:00:00,0.000236951,0,0.000108956,4.06138E-05,7.40098E-05,0,0,3.8,38.27
 02/24  10:00:00,0.00028126,0,0.000109743,7.76817E-06,9.40774E-05,0,1.17425E-06,5.8,38.38
 02/24  11:00:00,0.000235541,0,9.26648E-05,7.50009E-06,9.01786E-05,0,0,7.6,38.73
 02/24  12:00:00,0.000214754,0,0.00018525,9.83547E-06,9.58827E-05,0,0,10.1,37.58
 02/24  13:00:00,0.000204634,0,0.000255943,1.35961E-06,0.000101106,0.000173567,0.000288885,10.7,37.5
 02/24  14:00:00,0.000158719,0,0.000136594,0,0.000128509,8.67837E-05,3.25738E-05,9.4,34.99
 02/24  15:00:00,0.000151144,0,0,0,5.40111E-05,0,0,8.8,32.78
 02/24  16:00:00,0.000135125,0,0,0,9.52399E-05,0,0,8,34.74
 02/24  17:00:00,0.000149123,0,0,0,0.000107941,0,0,8.1,39.09
 02/24  18:00:00,0.000143748,0,0,0,0.000149635,8.67837E-05,3.25738E-05,7.5,46.05
 02/24  19:00:00,0.000132478,0,4.10036E-05,3.48811E-06,9.64836E-05,0.000173567,0.000121182,6.9,50.37
 02/24  20:00:00,9.85354E-05,0,2.38867E-05,0,2.43213E-05,0.000173567,0.000110277,6.6,50.61
 02/24  21:00:00,0.000103334,0,0.000160784,0,0,0.000173567,0.000220294,6.2,49.55
 02/24  22:00:00,0.000116268,0,0.000253597,0,3.52242E-05,0.000216959,0.000289976,5.9,44.78
 02/24  23:00:00,0.000103849,3.20984E-05,0.000242895,0.00020738,0.000187812,0,0,5.6,46.07
 02/24  24:00:00,6.40114E-05,3.44741E-05,0.000275464,0.000240425,0.000187812,0,0,5.2,42.6
 02/25  01:00:00,6.61509E-05,6.88409E-05,0.000308294,0.00027023,0.000187812,0,3.56512E-05,4.5,39.34
 02/25  02:00:00,7.52986E-05,0.000157096,0.000342929,0.000303043,0.000187812,0,9.53412E-05,3.8,38.9
 02/25  03:00:00,9.03792E-05,0.000265587,0.000377709,0.000336178,0.000187812,0,0.000130078,3.1,37.62
 02/25  04:00:00,0.00010306,0.000348023,0.00040168,0.000360378,0.000187812,0,0.000155078,2.7,37.1
 02/25  05:00:00,0.000113455,0.000413021,0.000420725,0.00037981,0.000187812,0,0.000175707,2.3,37.93
 02/25  06:00:00,0.000122072,0,0,0.000393914,0.000187812,0,0.000185913,2,41.17
 02/25  07:00:00,0.000244246,0,0,0.00040717,0.000187812,0.000130176,0.000681602,1.8,50.15
 02/25  08:00:00,0.000240345,0,0,0.000128196,0,8.67837E-05,0.000480372,1.8,55.45
 02/25  09:00:00,0.000212764,0,0,0.00010452,0,0,5.04041E-05,2.9,55.42
 02/25  10:00:00,0.000200378,0,0,7.99633E-05,0,0,0.000136984,4.7,52.04
 02/25  11:00:00,0.000200171,0,0,5.27702E-05,0,0,0.000150709,6.4,50.13
 02/25  12:00:00,0.000190009,0,0,3.02914E-05,0,0,0.000154415,7.6,48.6
 02/25  13:00:00,0.000222309,0,0,1.40988E-05,0,0.000173567,0.000589718,8.7,44.91
 02/25  14:00:00,0.000195551,0,0,9.27857E-07,0,8.67837E-05,0.000159749,9.4,43.36
 02/25  15:00:00,0.000196158,0,0,0,0,0,0,9.8,42.08
 02/25  16:00:00,0.000173367,0,0,0,0,0,0,9.8,42.99
 02/25  17:00:00,0.000169277,0,0,0,0,0,0,9.2,47.2
 02/25  18:00:00,0.000185225,0,0,2.41936E-06,0,8.67837E-05,6.98175E-05,8.2,50.45
 02/25  19:00:00,0.000190814,0,0,8.64631E-06,0,0.000173567,0.000195431,7.1,52.18
 02/25  20:00:00,0.00015721,0,0,0,0,0.000173567,0.000176127,6.2,52.07
 02/25  21:00:00,0.00014023,0,0,0,0,0.000173567,0.000270207,5.3,50.29
 02/25  22:00:00,0.000177896,3.20984E-05,0.000210675,0.000194659,0.000187812,0.000216959,0.000341921,4.4,46.04
 02/25  23:00:00,0.000114159,3.20984E-05,0.000240867,0.00022678,0.000187812,0,0,3.5,45.49
 02/25  24:00:00,0.000131556,3.20984E-05,0.000267835,0.000258309,0.000187812,0,4.09891E-05,2.6,41.54
 02/26  01:00:00,0.000144069,3.20984E-05,0.000285602,0.000283381,0.000187812,0,0.000118966,1.9,39.09
 02/26  02:00:00,0.000157658,3.20984E-05,0.000299048,0.000307983,0.000187812,0,0.000161038,1,37.46
 02/26  03:00:00,0.000171355,3.20984E-05,0.00031022,0.000334414,0.000187812,0,0.000194631,0.2,38.12
 02/26  04:00:00,0.000181312,3.20984E-05,0.000319753,0.000353423,0.000187812,0,0.000223327,-0.3,37.09
 02/26  05:00:00,0.000190961,4.4315E-05,0.000328698,0.000367767,0.000187812,0,0.000245326,-0.7,36.88
 02/26  06:00:00,0.000222462,6.16787E-05,0.000335563,0.000381813,0.000187812,0,0.000257663,-1.1,39.05
 02/26  07:00:00,0.000286786,1.32979E-05,1.57875E-06,0.000393305,0.000187812,0.000130176,0.000784567,-1.4,48.42
 02/26  08:00:00,0.000316935,8.36131E-05,0,0.000452935,2.56608E-05,8.67837E-05,0.000548864,-1.4,53.88
 02/26  09:00:00,0.000320985,0.000251923,0.000136816,0.000459849,9.9183E-05,0,2.56916E-05,0.2,53.6
 02/26  10:00:00,0.000294176,0.000490979,0.000123228,0.00060805,0.000114229,0,7.11142E-05,2.4,50.24
 02/26  11:00:00,0.000299661,0.000573651,0.000143593,0.000521633,0.000112007,0,3.13276E-05,4.5,45.98
 02/26  12:00:00,0.000255023,0.000350632,0.000284998,0.000548307,0.000155869,0,4.87691E-05,5.9,42.24
 02/26  13:00:00,0.000225601,0.000156989,0.000467985,0.000291128,0.00011052,0.000173567,0.000494262,7.1,40.57
 02/26  14:00:00,0.000230497,0.000168698,0.000273686,0.000490261,0.000123804,8.67837E-05,0.000247546,8.1,39.36
 02/26  15:00:00,0.000218667,0.0003993,1.03063E-07,0.000402866,7.39925E-05,0,0,8.6,39.2
 02/26  16:00:00,0.000213094,0.000425121,1.04763E-07,0.000443627,8.48613E-05,0,0,8.7,42.7
 02/26  17:00:00,0.00020719,0.000272385,1.20661E-07,0.000448245,0.000117746,0,0,8.2,46.32
 02/26  18:00:00,0.000184463,7.80216E-06,0,9.16753E-05,0.000141956,8.67837E-05,0.000235836,6.9,50.28
 02/26  19:00:00,0.000164219,5.09519E-07,9.98102E-05,0.000255728,0.000115911,0.000173567,0.000297756,5.4,54.03
 02/26  20:00:00,0.000103274,0,7.72561E-05,0,2.1435E-05,0.000173567,0.000269844,5.1,53.79
 02/26  21:00:00,0.000131736,0,0.000229237,0,0,0.000173567,0.000354951,4.8,51.08
 02/26  22:00:00,0.000124247,8.28795E-05,0.000310145,0,0,0.000216959,0.000433845,4.5,46.82
 02/26  23:00:00,8.19165E-05,0.000181714,0.000344847,0,0,0,1.23612E-05,4.1,46.7
 02/26  24:00:00,0.000103347,0.00022286,0.000352257,0.000255387,0.000187812,0,0.000125134,3.8,42.67
 02/27  01:00:00,0.000120765,0.000222216,0.000342577,0.000259173,0.000187812,0,0.000174212,3.8,39.63
 02/27  02:00:00,0.000134202,0.000227427,0.00033599,0.000255667,0.000187812,0,0.00020202,3.9,39.05
 02/27  03:00:00,0.00014691,0.000240637,0.000334363,0.000244709,0.000187812,0,0.000227294,3.9,38.45
 02/27  04:00:00,0.000157864,0.000256355,0.000334334,0.000238687,0.000187812,0,0.000247144,4,38.31
 02/27  05:00:00,0.000166447,0.000269704,0.000334011,0.000236353,0.000187812,0,0.000263537,4.1,38.54
 02/27  06:00:00,0.000205284,0.00028073,0.000333395,0.000235784,0.000187812,0,0.000269557,4.1,40.91
 02/27  07:00:00,0.000233755,2.20127E-05,1.58485E-06,7.03617E-05,5.04375E-05,0.000130176,0.000798046,4.2,50.18
 02/27  08:00:00,0.000317514,0.000246072,0,0.000398875,7.81942E-05,8.67837E-05,0.000548205,4.2,53.62
 02/27  09:00:00,0.000283181,0.00032056,0.000119542,0.000389975,8.95087E-05,0,1.52194E-05,4.2,52.49
 02/27  10:00:00,0.000236412,0.000515192,0.000117889,0.00044721,0.000147057,0,4.31678E-05,4.9,49.01
 02/27  11:00:00,0.000193142,0.000573676,0.000122265,0.00035923,7.68569E-05,0,0,5.2,43.98
 02/27  12:00:00,0.000141695,0.000365262,0.000220109,0.000360692,0.000120903,0,0,6.2,40.36
 02/27  13:00:00,0.000114989,0.000154423,0.000358904,0.000226947,0.000104833,0.000173567,7.28399E-05,7.3,38.3
 02/27  14:00:00,8.74301E-05,6.39752E-05,0.00021314,0.000263548,0.000112204,8.67837E-05,3.25738E-05,9.2,37.05
 02/27  15:00:00,6.37416E-05,4.41361E-05,9.20445E-08,0.000192036,0.000103146,0,0,10.1,36.81
 02/27  16:00:00,7.06343E-05,2.6995E-05,1.05513E-07,0.000260103,0.000105224,0,0,11,39.2
 02/27  17:00:00,5.83196E-05,1.92319E-05,7.94467E-08,0.000236369,9.76978E-05,0,0,11.1,42.94
 02/27  18:00:00,6.11999E-05,7.48426E-06,2.73601E-08,0.000163939,0.000112263,8.67837E-05,3.25738E-05,10.8,48.32
 02/27  19:00:00,7.466E-05,0,2.39263E-05,0,0.000123272,0.000173567,6.51476E-05,10,50.48
 02/27  20:00:00,5.98568E-05,0,2.39626E-05,0,2.41979E-05,0.000173567,6.51476E-05,9.6,50.4
 02/27  21:00:00,7.15671E-05,0,9.24077E-05,0,3.60986E-05,0.000173567,6.51476E-05,9.2,47.02
 02/27  22:00:00,6.40114E-05,0,0.000218929,3.66835E-05,0.000187812,0.000216959,8.14345E-05,8.9,41.35
 02/27  23:00:00,6.40114E-05,0,1.94906E-05,8.11486E-05,0.000187812,0,0,8.5,40.06
 02/27  24:00:00,6.40114E-05,3.20984E-05,0.000170645,0.000109794,0.000187812,0,0,8.1,36.55
 02/28  01:00:00,6.40114E-05,3.20984E-05,0.000203391,0.000130213,0.000187812,0,0,7.5,35.07
 02/28  02:00:00,6.40114E-05,3.20984E-05,0.000237982,0.000160674,0.000187812,0,0,6.8,34.2
 02/28  03:00:00,6.56649E-05,3.28409E-05,0.000270804,0.000198315,0.000187812,0,0,6.2,33.4
 02/28  04:00:00,7.37714E-05,5.28014E-05,0.00029512,0.000224355,0.000187812,0,0,5.8,33.37
 02/28  05:00:00,8.94006E-05,0.000102407,0.000314927,0.000244739,0.000187812,0,3.057E-05,5.5,33.39
 02/28  06:00:00,0.000103649,0.000165068,0.000330955,4.59352E-06,0,0,5.73018E-05,5.1,36.1
 02/28  07:00:00,0.000241913,1.71337E-05,1.64059E-06,0.000317613,5.58263E-05,0.000130176,0.000532224,5,42.45
 02/28  08:00:00,0.00026134,0.000182073,0,0.000150363,3.57464E-05,8.67837E-05,0.000346114,5.2,49.22
 02/28  09:00:00,0.000250106,0.000210198,0.0001238,0.000389886,0.000100252,0,0,6.2,49.2
 02/28  10:00:00,0.000196657,0.000249843,8.83884E-05,0.000351446,8.93388E-05,0,5.90947E-07,7.4,46.99
 02/28  11:00:00,0.000162274,9.47556E-05,5.73983E-05,0.000295475,0.000108205,0,1.38602E-06,8.4,42.69
 02/28  12:00:00,0.000125127,2.54352E-05,0.000115513,0.00018832,0.000133966,0,0,9.6,39.52
 02/28  13:00:00,9.3799E-05,1.33445E-05,0.000179897,6.44006E-05,0.000107825,0.000173567,0.000413767,10.4,38.06
 02/28  14:00:00,8.2265E-05,1.89112E-05,8.17386E-05,7.60582E-05,0.000110135,8.67837E-05,0.000208993,10.9,38.48
 02/28  15:00:00,6.14954E-05,3.06444E-05,1.39119E-07,4.19213E-05,5.46613E-05,0,0,11.7,37
 02/28  16:00:00,5.54276E-05,3.01956E-05,1.04434E-07,5.86335E-05,8.35535E-05,0,0,12.3,38.03
 02/28  17:00:00,6.74383E-05,2.1537E-05,1.18613E-07,9.51551E-05,0.000119467,0,0,12.3,41.6
 02/28  18:00:00,5.81224E-05,7.04284E-06,0,1.27387E-06,0.000148842,8.67837E-05,0.000388846,11.6,47.01
 02/28  19:00:00,6.65227E-05,0,1.96117E-05,5.02296E-05,0.000134336,0.000173567,0.000296386,10.5,50.02
 02/28  20:00:00,7.28513E-05,4.53684E-07,2.24822E-05,0,2.24881E-05,0.000173567,0.000219666,9.8,50.73
 02/28  21:00:00,5.54485E-05,0,0.000107163,0,0,0.000173567,0.000289599,9.1,48.15
 02/28  22:00:00,6.40114E-05,0,0.00025484,0,0,0.000216959,0.000346608,8.4,43.07
 02/28  23:00:00,6.40114E-05,0,2.15524E-05,0,3.04782E-05,0,0,7.7,42.79
 02/28  24:00:00,6.40114E-05,3.20984E-05,0.000221532,6.88695E-05,0.000187812,0,3.01844E-05,6.9,40.08
 03/01  01:00:00,6.84228E-05,2.69933E-05,0.000209388,0.00016632,0.000164725,0,9.78829E-05,6.4,37.22
 03/01  02:00:00,6.84228E-05,2.69933E-05,0.00023017,0.000207628,0.000164725,0,0.000133666,5.8,36.31
 03/01  03:00:00,7.07855E-05,2.69933E-05,0.000248425,0.000243798,0.000164725,0,0.000162637,5.1,36.14
 03/01  04:00:00,7.95142E-05,2.69933E-05,0.000261354,0.000271387,0.000164725,0,0.000186479,4.8,35.18
 03/01  05:00:00,9.55334E-05,2.69933E-05,0.000272365,0.000294448,0.000164725,0,0.000206244,4.5,35.91
 03/01  06:00:00,0.000174821,0,0,0.000313551,0.000164725,0,0.000218627,4.2,38.34
 03/01  07:00:00,0.000235355,0,0,4.70209E-05,4.23297E-05,0.000130176,0.000736265,4,46.57
 03/01  08:00:00,0.000295383,5.16705E-05,4.045E-08,0.000447097,6.40819E-05,8.67837E-05,0.000490898,4.1,51.74
 03/01  09:00:00,0.000257294,5.43341E-05,9.57718E-05,0.000578498,8.62159E-05,0,0,5.2,53.98
 03/01  10:00:00,0.000229703,0.000124081,8.3393E-05,0.000463179,7.28054E-05,0,2.42875E-06,6.1,52
 03/01  11:00:00,0.000205989,7.61518E-05,6.85117E-05,0.000583999,0.000101158,0,0,6.7,50.89
 03/01  12:00:00,0.000180517,2.34608E-05,0.000141693,0.000387915,0.000120228,0,0,7.5,49.24
 03/01  13:00:00,0.000152897,1.58872E-05,0.000246784,0.000157183,9.43212E-05,0.000173567,6.51476E-05,8.2,47.25
 03/01  14:00:00,0.000127186,1.70912E-05,0.000121713,0.0001779,7.03056E-05,8.67837E-05,3.25738E-05,8.3,46.44
 03/01  15:00:00,9.78913E-05,3.01841E-05,7.23941E-08,0.000247749,0.000112207,0,0,8.3,46.09
 03/01  16:00:00,0.000117463,3.89549E-05,1.63006E-07,0.00024854,7.26503E-05,0,0,8.7,46.19
 03/01  17:00:00,0.000103692,2.04652E-05,1.2374E-07,0.000244343,9.81486E-05,0,0,8.7,47.05
 03/01  18:00:00,8.9984E-05,6.03608E-06,3.74455E-08,2.0173E-06,0.000113953,8.67837E-05,3.25738E-05,8.2,49.82
 03/01  19:00:00,8.63436E-05,0,4.29975E-05,0,0.00010366,0.000173567,6.51476E-05,7.4,52.78
 03/01  20:00:00,7.68335E-05,0,3.59136E-05,2.13013E-05,5.14128E-05,0.000173567,6.51476E-05,6.9,52.81
 03/01  21:00:00,7.87271E-05,0,0.000183541,0,0,0.000173567,6.51476E-05,6.4,50.09
 03/01  22:00:00,6.15206E-05,2.69933E-05,0.000214129,0,0,0.000216959,0.000105596,5.8,46.07
 03/01  23:00:00,6.93041E-05,2.69933E-05,0.000236257,0.000128147,0.000164725,0,0,5.3,46.03
 03/01  24:00:00,6.84228E-05,2.69933E-05,0.000250083,0.000182266,0.000164725,0,0,4.8,43.59
 03/02  01:00:00,6.84228E-05,2.99071E-05,0.00026388,0.000223055,0.000164725,0,0,4.5,43.22
 03/02  02:00:00,6.84228E-05,5.00868E-05,0.000276741,0.000260966,0.000164725,0,2.26498E-05,4.2,41.52
 03/02  03:00:00,6.89061E-05,7.22434E-05,0.000289561,0.000294306,0.000164725,0,9.72994E-05,4,39.84
 03/02  04:00:00,7.14162E-05,0.000111008,0.00029982,0.000321537,0.000164725,0,0.000140853,3.9,39.45
 03/02  05:00:00,7.54134E-05,0.000158944,0.000307862,0.00034282,0.000164725,0,0.000170407,3.7,39.22
 03/02  06:00:00,8.34109E-05,0.000201479,0.000314008,0.000361153,0.000164725,0,0.000189106,3.7,39.71
 03/02  07:00:00,9.21707E-05,0.000238231,0.000320348,0.000318404,4.88046E-05,0.000130176,0.000690983,3.6,40.72
 03/02  08:00:00,0.000286841,0.000238271,1.99566E-06,0.00017214,5.11296E-05,8.67837E-05,0.000465799,4,43.48
 03/02  09:00:00,0.000246374,0.000321981,0.000130631,0.00061219,8.11694E-05,0,0,4.8,46.19
 03/02  10:00:00,0.000253294,0.000453197,0.000107053,0.000396483,4.92898E-05,0,0,6.6,46.44
 03/02  11:00:00,0.000232784,0.000400995,9.49775E-05,0.00050086,8.73414E-05,0,0,7.6,46.41
 03/02  12:00:00,0.00023384,0.000204946,0.000195371,0.000359132,0.000112766,0,0,7.1,44.15
 03/02  13:00:00,0.000204641,1.42187E-05,0.00031834,0.000309598,0.000114054,0.000173567,6.51476E-05,7.9,41.18
 03/02  14:00:00,0.000213562,1.89108E-05,0.0001549,0.000163642,9.90697E-05,8.67837E-05,3.25738E-05,8.8,38.57
 03/02  15:00:00,0.000217369,4.1234E-05,8.57508E-08,0.000190921,7.59949E-05,0,0,9.3,37.19
 03/02  16:00:00,0.00018533,7.16626E-05,1.24675E-07,0.000186498,0.000113236,0,0,9,36.78
 03/02  17:00:00,0.000193515,1.86332E-05,1.40073E-07,0.000212455,7.83149E-05,0,0,8,38.74
 03/02  18:00:00,0.000187292,6.50549E-06,3.86695E-08,2.02818E-06,0.000127023,8.67837E-05,3.25738E-05,7.5,42.2
 03/02  19:00:00,0.000152745,0,5.50713E-05,0,9.59393E-05,0.000173567,6.51476E-05,6.9,44.96
 03/02  20:00:00,8.91007E-05,0,3.7142E-05,1.59524E-05,2.14582E-05,0.000173567,6.51476E-05,6.3,43.45
 03/02  21:00:00,0.000107469,0,0.000165465,0,0,0.000173567,6.51476E-05,5.7,38.1
 03/02  22:00:00,0.000116715,2.69933E-05,0.000204545,0,0,0.000216959,8.14345E-05,5.1,35.78
 03/02  23:00:00,6.84228E-05,2.69933E-05,0.000232251,0.000127525,0.000164725,0,0,4.6,35.91
 03/02  24:00:00,7.04967E-05,3.82259E-05,0.000254581,0.000189378,0.000164725,0,0,4,32.87
 03/03  01:00:00,8.1857E-05,7.36957E-05,0.000273147,0.000237772,0.000164725,0,0,3.3,27.1
 03/03  02:00:00,9.92524E-05,0.000147281,0.000292729,0.000280377,0.000164725,0,0,2.6,24.07
 03/03  03:00:00,0.00011343,0.000222008,0.000310436,0.000319919,0.000164725,0,4.09355E-05,1.9,21.12
 03/03  04:00:00,0.0001273,0.00027812,0.000321429,0.000351411,0.000164725,0,0.000114746,1.5,23.75
 03/03  05:00:00,0.000138846,0.000326771,0.000330851,0.000377698,0.000164725,0,0.000157518,1.1,26.45
 03/03  06:00:00,0.000225191,0.00037277,0.000340791,0.000396841,0.000164725,0,0.00018187,0.9,19.32
 03/03  07:00:00,0.000233717,9.55755E-06,1.05739E-06,5.683E-05,2.59465E-05,0.000130176,0.000683066,0.6,17.79
 03/03  08:00:00,0.000262164,5.91724E-07,4.7691E-08,6.19375E-05,5.53066E-05,8.67837E-05,0.000465699,1,21.92
 03/03  09:00:00,0.000260026,0,0.000119909,6.00949E-05,4.88021E-05,0,0,2.6,22.79
 03/03  10:00:00,0.000249016,0,0.000139325,3.87611E-05,6.68206E-05,0,0,4.2,19.02
 03/03  11:00:00,0.000235856,0,0.000149016,9.45589E-06,3.54779E-05,0,0,5.2,11.95
 03/03  12:00:00,0.000250592,0,0.000282417,0,8.3721E-05,0,0,6.7,14.47
 03/03  13:00:00,0.000231553,0,0.000403009,0,9.61265E-05,0.000173567,6.51476E-05,7.2,13.94
 03/03  14:00:00,0.000197082,0,0.000214286,1.05145E-05,0.000115307,8.67837E-05,3.25738E-05,7.6,8.67
 03/03  15:00:00,0.000228539,0,0,1.74995E-05,6.30352E-05,0,0,7.6,8.58
 03/03  16:00:00,0.00023092,0,0,2.97998E-05,8.16447E-05,0,0,6.9,8.55
 03/03  17:00:00,0.000224001,0,0,2.2425E-05,8.42185E-05,0,0,5.8,13.81
 03/03  18:00:00,0.000208553,0,0,4.00652E-05,0.000135254,8.67837E-05,3.25738E-05,4.9,27.66
 03/03  19:00:00,0.000176938,0,8.20004E-05,4.67644E-05,9.48335E-05,0.000173567,6.51476E-05,4.1,36.59
 03/03  20:00:00,0.00014144,0,5.47327E-05,3.97935E-06,2.19973E-05,0.000173567,6.51476E-05,3.4,38.06
 03/03  21:00:00,0.000148972,0,0.000215202,1.16741E-05,0,0.000173567,6.51476E-05,2.8,36.62
 03/03  22:00:00,9.77295E-05,0,0.000375092,0.000435789,0.000164725,0.000216959,0.00019085,2.1,34.79
 03/03  23:00:00,0.000115144,0.000281582,0.00029546,0.000453415,0.000164725,0,0,1.4,35.33
 03/03  24:00:00,0.00013319,0.000361649,0.000315279,0.000471049,0.000164725,0,0,0.8,34.61
 03/04  01:00:00,0.000151634,0.000408103,0.000328213,0.000488712,0.000164725,0,2.16613E-05,0.2,28.05
 03/04  02:00:00,0.000165264,0.000445793,0.000338536,0.00050891,0.000164725,0,0.000109103,-0.4,25.35
 03/04  03:00:00,0.00017769,0.000482695,0.000347924,0.000530461,0.000164725,0,0.000162171,-1,28.04
 03/04  04:00:00,0.000187415,0.000510025,0.000355254,0.000543336,0.000164725,0,0.000195722,-1.4,28.02
 03/04  05:00:00,0.000196256,0.000568608,0.000374793,0.000553821,0.000164725,0,0.000222648,-1.7,28.04
 03/04  06:00:00,0.00020401,0,0,0.000565754,0.000164725,0,0.000241177,-2,34.66
 03/04  07:00:00,0.000210419,4.24749E-05,0,0.000132772,0,0.000130176,0.000754315,-2.2,37.12
 03/04  08:00:00,0.000332733,5.29252E-05,0,0.000130932,0,8.67837E-05,0.000500163,-2.1,44.02
 03/04  09:00:00,0.000261595,1.76313E-05,0,0.000123341,0,0,0,-0.2,44.48
 03/04  10:00:00,0.000239478,2.52794E-07,0,0.000104806,0,0,5.69799E-07,1.6,42.32
 03/04  11:00:00,0.000257425,0,0,8.45041E-05,0,0,0,3.1,43.07
 03/04  12:00:00,0.000215784,0,0,7.78441E-05,0,0,0,4.1,45.97
 03/04  13:00:00,0.000232148,0,0,6.74129E-05,0,0.000173567,6.51476E-05,4.9,44.73
 03/04  14:00:00,0.000205967,0,0,5.9495E-05,0,8.67837E-05,3.25738E-05,5.7,45.42
 03/04  15:00:00,0.00022928,0,0,5.40003E-05,0,0,0,6,44.61
 03/04  16:00:00,0.000216964,0,0,5.33884E-05,0,0,0,6,38.66
 03/04  17:00:00,0.000235263,0,0,5.92641E-05,0,0,0,5.7,37.16
 03/04  18:00:00,0.000254518,0,0,7.18152E-05,0,8.67837E-05,0.000259692,4.7,36.58
 03/04  19:00:00,0.000206556,0,0,7.96817E-05,0,0.000173567,0.000299741,3.5,42.98
 03/04  20:00:00,0.000169117,0,0,2.49058E-05,0,0.000173567,0.000262677,3.1,43.57
 03/04  21:00:00,0.000172527,0,0,4.46019E-05,0,0.000173567,0.000345237,2.6,40.32
 03/04  22:00:00,0.000191811,0,0,5.65905E-05,0,0.000216959,0.000420388,2.1,36.52
 03/04  23:00:00,0.000158217,0,0,0.000515636,0.000164725,0,4.92022E-06,1.7,36.51
 03/04  24:00:00,0.000180997,0.000562836,0.000350084,0.000533729,0.000164725,0,0.000113744,1.2,34.32
 03/05  01:00:00,0.000195528,0.000601052,0.000369053,0.000547795,0.000164725,0,0.000175886,1,32.95
 03/05  02:00:00,0.000209832,0.000635277,0.000383901,0.000560981,0.000164725,0,0.00021416,0.8,28.04
 03/05  03:00:00,0.000222754,0.000673628,0.000398359,0.000577784,0.000164725,0,0.000247686,0.6,28.09
 03/05  04:00:00,0.000233539,0.000700754,0.000409499,0.000588029,0.000164725,0,0.00027504,0.5,22.92
 03/05  05:00:00,0.000242051,0.000726445,0.000418546,0.000595891,0.000164725,0,0.000296876,0.4,21.94
 03/05  06:00:00,0.000288112,0.000746095,0.000425799,0.000602495,0.000164725,0,0.000308361,0.4,28.09
 03/05  07:00:00,0.000307444,0.000165597,2.99439E-06,0.000610586,0.000164725,0.000130176,0.00084403,0.3,36.28
 03/05  08:00:00,0.000354237,0.00042338,4.36037E-06,0.000637696,9.61979E-05,8.67837E-05,0.000582913,0.4,45.03
